id,debut,fin,type,id_pers,id_emploi,part_temps,id_temps,plage_type,decompte_temps,exempt_nuit,exempt_astreinte,exempt_bloc
336,2018-05-07,2018-12-07,cdi,233,267,1.0,375,jour,heures,1,1,1
337,2018-12-22,2020-06-22,cdi,233,65,1.0,116,astreinte,astreinte,1,0,1
338,2020-07-05,2021-08-05,cdi,233,204,1.0,293,forfait,jours,0,0,1
339,2001-11-15,2002-09-15,apprenti,234,3,0.5,6,astreinte,astreinte,1,0,1
340,2002-11-04,2026-03-01,cdd,234,3,1.0,5,nuit,heures,0,1,1
341,2000-03-10,2000-10-10,cdi,235,14,1.0,36,jour,heures,0,1,1
342,2002-12-08,2003-05-08,cdd,236,286,0.8,402,jour,heures,0,0,1
343,2001-06-23,2026-02-01,cdd,237,197,1.0,278,jour,heures,0,0,1
344,2007-04-27,2008-03-27,apprenti,238,69,0.5,121,nuit,heures,0,1,1
345,2001-08-07,2002-03-07,cdd,239,285,1.0,401,nuit,heures,0,0,1
346,2000-09-10,2001-02-10,cdd,240,221,0.8,318,nuit,heures,0,0,1
347,2001-03-15,2002-04-15,cdi,240,260,1.0,364,nuit,heures,0,1,0
348,2003-12-15,2005-12-15,cdi,241,73,1.0,129,jour,heures,1,0,1
349,2006-02-02,2006-10-02,cdd,241,106,0.9,166,forfait,jours,1,1,1
350,2001-05-14,,cdi,242,285,0.8,401,nuit,heures,0,1,1
351,2014-10-05,2016-03-05,cdi,243,43,0.8,87,nuit,heures,0,1,1
352,2016-04-08,,cdi,243,220,1.0,316,nuit,heures,0,0,1
353,2001-07-20,2003-03-20,cdi,244,44,1.0,90,bloc,heures,0,1,0
354,2001-07-09,2002-01-09,cdd,245,205,1.0,295,nuit,heures,0,0,1
355,2002-07-30,2004-02-29,cdi,246,75,1.0,132,jour,heures,0,0,1
356,2017-11-17,2018-05-17,cdi,247,103,0.5,163,jour,heures,0,0,1
357,2002-09-26,2003-04-26,cdi,248,3,0.5,6,astreinte,astreinte,0,0,1
358,2003-05-28,2004-08-28,cdi,248,3,1.0,5,nuit,heures,0,0,0
359,2001-09-17,,cdi,249,200,0.8,284,nuit,heures,0,0,0
360,2000-01-05,2000-09-05,cdi,250,203,1.0,291,nuit,heures,0,0,1
361,2001-06-05,2003-03-05,cdi,251,285,0.8,400,jour,heures,0,0,1
362,2005-04-09,,cdi,252,49,0.8,99,nuit,heures,0,1,1
363,2002-09-05,2004-01-05,cdi,253,221,0.8,318,nuit,heures,0,0,1
364,2003-08-21,2005-08-21,cdi,254,261,0.8,365,nuit,heures,1,0,1
365,2005-08-26,,cdi,254,261,0.8,365,nuit,heures,0,1,1
366,2000-12-01,2001-10-01,cdi,255,200,1.0,284,nuit,heures,0,0,0
367,2004-04-08,2005-05-08,cdi,256,267,1.0,375,jour,heures,0,0,1
368,2005-07-07,2025-10-01,cdd,256,48,0.5,98,forfait,jours,0,0,0
369,2001-07-02,,cdi,257,17,0.8,42,jour,heures,0,0,1
370,2004-02-07,2004-08-07,cdi,258,59,0.5,109,jour,heures,0,0,1
371,2000-10-06,2001-11-06,cdi,259,262,0.8,367,bloc,heures,0,1,0
372,2000-12-18,2001-07-18,cdd,260,256,0.8,359,jour,heures,0,1,1
373,2000-11-09,2001-06-09,cdd,261,299,0.5,416,nuit,heures,0,1,1
374,2000-07-28,2001-06-28,cdi,262,260,0.8,364,nuit,heures,0,0,1
375,2002-04-19,2003-08-19,cdi,263,260,1.0,364,nuit,heures,1,0,1
376,2000-06-25,2000-09-25,cdd,264,217,0.8,310,jour,heures,0,0,1
377,2006-07-05,2007-02-05,cdi,265,202,1.0,287,jour,heures,0,0,0
378,2007-03-05,2008-12-05,cdi,265,99,0.5,159,jour,heures,1,0,1
379,2002-10-23,2004-09-23,cdi,266,125,0.8,185,forfait,jours,1,0,1
380,2004-10-17,2006-09-17,cdi,266,125,1.0,185,forfait,jours,1,0,1
381,2017-04-03,2019-03-03,apprenti,267,256,0.8,360,nuit,heures,0,1,0
382,2001-04-24,,cdi,268,19,1.0,47,astreinte,astreinte,0,0,1
383,2001-11-12,2003-05-12,cdi,269,73,1.0,130,nuit,heures,0,0,1
384,2003-06-25,,cdi,269,69,1.0,122,astreinte,astreinte,1,0,1
385,2002-02-09,2002-12-09,cdi,270,285,0.8,400,jour,heures,0,0,0
386,2002-12-18,2003-09-18,cdi,270,47,1.0,97,forfait,jours,0,0,1
387,2008-06-12,,cdi,271,35,1.0,75,jour,heures,0,1,1
388,2014-07-08,2015-06-08,cdi,272,121,0.8,181,jour,heures,0,1,0
389,2015-07-28,,cdi,272,299,0.8,416,nuit,heures,0,0,0
390,2001-08-25,,cdi,273,158,1.0,222,jour,heures,0,1,1
391,2000-10-01,2002-04-01,cdi,274,102,0.8,162,forfait,jours,0,1,1
392,2002-05-28,,cdi,274,102,0.5,162,forfait,jours,0,0,1
393,2002-10-24,2003-01-24,cdd,275,106,1.0,166,forfait,jours,0,1,1
394,2003-01-29,2003-07-29,cdi,275,106,1.0,166,forfait,jours,0,1,1
395,2003-08-02,2004-12-02,cdi,275,106,0.8,166,forfait,jours,0,1,0
396,2002-11-12,,cdi,276,221,0.8,318,nuit,heures,0,0,1
397,2000-03-02,2001-08-02,cdi,277,263,0.8,369,nuit,heures,0,1,0
398,2005-07-21,2006-11-21,cdi,278,258,1.0,362,jour,heures,0,1,1
399,2002-08-02,2003-05-02,cdi,279,202,1.0,287,jour,heures,0,0,1
400,2002-10-17,2003-02-17,cdd,280,210,1.0,303,nuit,heures,0,1,1
401,2017-09-08,2019-02-08,cdi,281,299,0.8,416,nuit,heures,1,1,1
402,2019-02-26,2020-07-26,cdi,281,299,1.0,416,nuit,heures,0,1,1
403,2020-08-21,,cdi,281,221,0.9,318,nuit,heures,0,1,1
404,2018-05-29,2019-11-29,cdi,282,299,1.0,416,nuit,heures,0,1,1
405,2020-01-02,2021-06-02,cdd,282,299,1.0,416,nuit,heures,1,0,1
406,2007-11-02,2008-09-02,cdi,283,121,1.0,181,jour,heures,0,0,1
407,2003-09-24,,cdi,284,10,1.0,27,astreinte,astreinte,0,0,1
408,2000-04-18,2001-06-18,cdi,285,48,0.8,98,forfait,jours,0,1,1
409,2015-12-29,,cdi,286,47,1.0,97,forfait,jours,0,1,0
410,2001-06-04,2003-03-04,cdi,287,207,0.8,297,jour,heures,0,0,1
411,2003-03-30,2004-05-30,cdi,287,195,1.0,275,jour,heures,0,1,1
412,2002-10-25,2004-10-25,cdi,288,65,1.0,116,astreinte,astreinte,0,0,1
413,2004-12-07,2006-11-07,cdi,288,65,1.0,115,nuit,heures,0,0,1
414,2006-11-15,2008-04-15,cdi,288,65,1.0,116,astreinte,astreinte,1,0,1
415,2008-05-21,2008-11-21,cdi,288,65,1.0,116,astreinte,astreinte,0,0,1
416,2008-12-04,2025-11-01,cdd,288,65,1.0,116,astreinte,astreinte,0,0,1
417,2000-02-02,2001-07-02,cdi,289,293,0.5,410,forfait,jours,0,0,1
418,2001-07-31,2002-05-31,cdd,289,293,1.0,410,forfait,jours,0,0,1
419,2001-03-03,2002-08-03,cdd,290,6,1.0,13,jour,heures,0,1,1
420,2000-12-31,2002-03-31,cdi,291,217,1.0,310,jour,heures,0,0,1
421,2002-12-19,2026-03-01,cdd,292,100,1.0,160,jour,heures,0,1,0
422,2011-02-01,2012-12-01,cdi,293,263,1.0,369,nuit,heures,0,1,0
423,2002-08-31,2004-06-30,cdi,294,103,0.8,163,jour,heures,0,0,1
424,2004-07-24,2006-05-24,cdi,294,262,1.0,367,bloc,heures,0,1,0
425,2006-06-25,2007-10-25,cdi,294,289,0.8,405,forfait,jours,0,1,0
426,2001-12-06,,cdi,295,164,1.0,232,nuit,heures,1,0,1
427,2002-01-14,2003-03-14,cdi,296,50,0.8,100,nuit,heures,0,0,1
428,2001-06-28,,cdi,297,210,1.0,302,jour,heures,1,1,1
429,2007-10-24,2008-12-24,cdi,298,44,1.0,90,bloc,heures,0,1,0
430,2007-09-12,2009-09-12,cdi,299,207,1.0,297,jour,heures,0,0,1
431,2001-01-13,2001-10-13,cdd,300,256,0.6,359,jour,heures,1,0,1
432,2001-09-05,2003-09-05,cdi,301,203,1.0,292,astreinte,astreinte,0,0,1
433,2001-12-23,2003-07-23,cdi,302,293,1.0,410,forfait,jours,1,0,1
434,2002-09-11,2004-06-11,cdi,303,256,0.5,360,nuit,heures,0,0,1
435,2002-05-29,2003-08-29,cdi,304,299,1.0,416,nuit,heures,0,1,1
436,2002-02-09,2002-11-09,cdd,305,240,1.0,340,forfait,jours,1,1,1
437,2001-12-01,2003-11-01,cdi,306,19,1.0,47,astreinte,astreinte,0,0,1
438,2015-09-13,,cdi,307,43,0.9,87,nuit,heures,0,0,1
439,2014-10-05,,cdi,308,152,1.0,214,forfait,jours,0,0,1
440,2002-06-23,2003-08-23,cdi,309,40,1.0,84,forfait,jours,0,0,1
441,2000-11-19,2001-05-19,cdi,310,254,0.8,357,forfait,jours,0,1,1
442,2001-06-22,2003-04-22,cdi,310,169,1.0,237,jour,heures,0,0,1
443,2000-08-23,2001-10-23,cdi,311,201,1.0,286,forfait,jours,0,0,0
444,2001-04-10,2002-07-10,cdi,312,30,1.0,65,nuit,heures,0,0,1
445,2002-08-07,2003-02-07,cdi,312,189,1.0,262,astreinte,astreinte,1,0,1
446,2004-07-19,2005-07-19,cdi,313,217,1.0,310,jour,heures,1,0,1
447,2001-08-24,2001-12-24,cdd,314,299,0.5,416,nuit,heures,1,1,1
448,2002-02-04,2003-10-04,cdi,314,227,0.8,325,nuit,heures,0,0,1
449,2004-06-03,2005-10-03,cdi,315,260,0.8,364,nuit,heures,0,1,1
450,2001-03-12,2002-07-12,cdi,316,286,0.8,402,jour,heures,0,0,0
451,2002-08-18,2004-08-18,cdi,316,156,0.5,218,jour,heures,0,1,1
452,2002-03-01,2003-10-01,cdi,317,46,1.0,96,nuit,heures,1,1,1
453,2004-10-03,2006-03-03,cdi,318,205,0.8,294,jour,heures,0,0,1
454,2006-04-26,2006-12-26,cdi,318,285,0.8,400,jour,heures,1,1,1
455,2010-01-27,2011-12-27,cdi,319,264,0.8,372,jour,heures,0,0,1
456,2003-09-24,2004-10-24,cdi,320,286,1.0,402,jour,heures,0,0,1
457,2004-11-25,2006-03-25,cdi,320,6,1.0,13,jour,heures,0,1,1
458,2006-04-27,,cdi,320,1,1.0,1,jour,heures,1,1,1
459,2000-06-27,2001-09-27,cdi,321,44,0.8,89,nuit,heures,0,1,0
460,2001-09-28,2002-01-28,cdd,321,44,1.0,88,jour,heures,0,1,0
461,2002-02-23,2002-07-23,cdd,321,44,0.8,88,jour,heures,0,0,0
462,2001-07-29,2002-07-29,cdi,322,20,1.0,49,astreinte,astreinte,0,0,1
463,2002-09-21,2025-12-01,cdd,322,191,1.0,266,jour,heures,0,0,1
464,2017-03-27,,cdi,323,224,1.0,322,nuit,heures,0,1,1
465,2001-04-09,2002-02-09,cdd,324,247,1.0,350,nuit,heures,0,1,1
466,2001-01-03,2026-01-01,cdd,325,71,0.5,126,nuit,heures,0,0,1
467,2002-03-14,2003-11-14,cdi,326,289,1.0,405,forfait,jours,0,0,0
468,2000-03-21,2001-08-21,cdi,327,131,1.0,191,jour,heures,0,1,1
469,2001-10-11,2003-04-11,cdi,327,131,1.0,191,jour,heures,0,0,0
470,2003-04-22,2003-12-22,cdi,327,131,0.9,191,jour,heures,1,0,1
471,2000-06-28,2001-12-28,cdi,328,264,0.8,372,jour,heures,1,1,1
472,2001-03-30,2001-10-30,cdd,329,210,0.8,302,jour,heures,0,0,1
473,2001-11-15,2003-03-15,cdi,329,210,1.0,302,jour,heures,1,0,1
474,2008-10-21,2009-09-21,cdi,330,256,1.0,360,nuit,heures,0,1,1
475,2009-10-02,2011-01-02,cdi,330,256,1.0,359,jour,heures,1,1,1
476,2014-04-11,,cdi,331,285,0.8,400,jour,heures,1,0,1
477,2000-10-23,2002-03-23,cdi,332,48,0.8,98,forfait,jours,0,1,1
478,2002-05-13,2026-02-01,cdd,332,98,1.0,158,jour,heures,1,0,0
479,2014-10-13,,cdi,333,3,1.0,5,nuit,heures,0,0,0
480,2018-05-27,,cdi,334,289,1.0,405,forfait,jours,0,0,0
481,2001-02-01,2001-12-01,cdi,335,286,1.0,402,jour,heures,1,1,1
482,2002-10-16,2003-12-16,cdi,336,17,1.0,42,jour,heures,0,0,1
483,2001-06-30,2002-05-30,cdi,337,210,1.0,302,jour,heures,0,1,1
484,2001-06-16,2003-06-16,cdi,338,101,1.0,161,jour,heures,1,0,1
485,2003-08-06,,cdi,338,101,0.8,161,jour,heures,1,0,1
486,2002-08-14,2003-06-14,cdi,339,121,1.0,181,jour,heures,0,1,1
487,2003-07-02,2004-03-02,cdi,339,121,0.8,181,jour,heures,1,1,1
488,2001-07-20,,cdi,340,159,1.0,225,astreinte,astreinte,0,0,1
489,2002-06-25,2004-05-25,cdi,341,286,1.0,402,jour,heures,0,0,1
490,2000-07-27,2001-06-27,cdi,342,260,1.0,364,nuit,heures,0,0,0
491,2002-07-24,2003-01-24,cdi,343,19,0.6,46,jour,heures,0,1,1
492,2002-11-14,,cdi,344,47,0.8,97,forfait,jours,0,0,1
493,2002-06-03,2003-06-03,cdi,345,268,1.0,376,jour,heures,0,0,1
494,2012-03-19,2013-01-19,cdi,346,145,0.8,205,jour,heures,0,1,1
495,2001-05-28,2001-12-28,cdd,347,201,1.0,286,forfait,jours,0,0,0
496,2001-12-29,2003-11-29,cdi,347,201,0.5,286,forfait,jours,0,0,0
497,2021-02-06,,cdi,348,154,0.9,216,forfait,jours,1,0,1
498,2000-05-19,2002-01-19,cdi,349,247,0.8,350,nuit,heures,0,0,0
499,2000-01-20,2000-11-20,cdi,350,265,0.9,373,forfait,jours,0,0,0
500,2001-01-05,2001-10-05,cdi,350,102,1.0,162,forfait,jours,1,0,1
501,2001-11-22,2003-05-22,cdi,350,102,1.0,162,forfait,jours,1,1,1
502,2003-07-07,2004-01-07,cdi,350,102,1.0,162,forfait,jours,0,1,1
503,2000-09-02,2002-02-02,cdi,351,200,0.8,285,bloc,heures,0,1,0
504,2002-03-14,2026-03-01,cdd,351,200,1.0,285,bloc,heures,0,0,0
505,2002-01-10,2002-06-10,cdd,352,73,1.0,129,jour,heures,1,1,0
506,2001-07-05,2003-05-05,cdi,353,29,1.0,64,astreinte,astreinte,0,0,1
507,2003-05-25,2004-06-25,cdi,353,29,1.0,63,jour,heures,0,0,1
508,2002-07-30,2025-12-01,cdd,354,25,1.0,56,jour,heures,1,0,1
509,2000-01-11,2001-01-11,cdd,355,266,1.0,374,forfait,jours,0,0,1
510,2003-05-31,2005-02-28,cdi,356,126,1.0,186,forfait,jours,0,1,1
511,2005-03-11,2005-06-11,cdd,356,126,0.8,186,forfait,jours,0,1,1
512,2004-03-02,2005-03-02,cdi,357,267,0.8,375,jour,heures,1,1,1
513,2005-04-20,2006-02-20,cdd,357,267,0.8,375,jour,heures,0,1,1
514,2006-04-01,2007-10-01,cdi,357,267,0.5,375,jour,heures,1,0,1
515,2002-01-13,,cdi,358,169,0.9,237,jour,heures,0,0,1
516,2006-12-01,,cdi,359,6,0.8,13,jour,heures,0,1,1
517,2008-10-06,2009-04-06,cdd,360,71,1.0,125,jour,heures,1,1,1
518,2009-06-04,,cdi,360,71,1.0,125,jour,heures,0,1,1
519,2002-02-14,2003-05-14,cdi,361,163,1.0,231,forfait,jours,1,1,1
520,2011-04-10,2013-01-10,cdi,362,153,1.0,215,forfait,jours,0,0,1
521,2013-01-31,,cdi,362,225,1.0,323,jour,heures,0,0,1
522,2010-10-18,,cdi,363,32,1.0,70,astreinte,astreinte,0,0,1
523,2018-09-27,2020-08-27,cdi,364,27,1.0,59,jour,heures,0,1,1
524,2020-10-01,2022-06-01,cdi,364,27,1.0,59,jour,heures,0,1,0
525,2022-07-15,2024-02-15,cdi,364,27,0.5,59,jour,heures,0,0,1
526,2001-04-05,,cdi,365,5,0.8,10,jour,heures,0,1,1
527,2001-08-03,2003-06-03,cdi,366,221,0.9,317,jour,heures,1,1,0
528,2003-07-30,2003-09-30,cdd,366,221,1.0,318,nuit,heures,0,1,1
529,2002-04-01,,cdi,367,58,0.8,108,jour,heures,0,1,1
530,2001-01-11,2002-03-11,cdd,368,225,0.8,323,jour,heures,0,0,1
531,2002-05-08,2003-06-08,cdd,369,120,1.0,180,forfait,jours,0,0,1
532,2000-02-10,2001-12-10,cdi,370,136,1.0,196,nuit,heures,1,1,1
533,2003-08-20,,cdi,371,148,1.0,208,forfait,jours,0,1,1
534,2001-03-02,2001-12-02,cdi,372,136,1.0,196,nuit,heures,0,0,1
535,2002-04-24,2002-12-24,cdi,373,104,0.5,164,jour,heures,1,0,1
536,2001-01-11,2002-10-11,cdi,374,220,0.8,315,jour,heures,1,0,1
537,2002-12-08,2004-12-08,cdi,374,220,1.0,316,nuit,heures,0,0,1
538,2005-01-11,2005-07-11,cdi,374,198,1.0,279,jour,heures,0,0,1
539,2002-04-03,2002-07-03,cdd,375,104,1.0,164,jour,heures,0,0,1
540,2001-11-20,2003-01-20,cdi,376,252,1.0,355,forfait,jours,0,0,1
541,2001-05-06,2003-04-06,cdi,377,102,1.0,162,forfait,jours,1,1,1
542,2003-05-19,2004-02-19,cdi,377,102,1.0,162,forfait,jours,0,1,1
543,2004-02-20,2005-10-20,cdi,377,143,1.0,203,jour,heures,0,1,1
544,2001-05-10,2002-09-10,cdi,378,148,0.9,208,forfait,jours,0,1,0
545,2011-07-08,,cdi,379,209,1.0,300,jour,heures,0,1,1
546,2000-09-10,2002-04-10,cdi,380,136,0.8,196,nuit,heures,0,1,0
547,2001-07-01,2002-06-01,cdi,381,92,1.0,152,forfait,jours,0,0,1
548,2002-07-23,2025-12-01,cdd,381,224,0.8,322,nuit,heures,0,1,1
549,2001-04-27,2002-03-27,cdi,382,169,1.0,237,jour,heures,1,1,1
550,2002-04-26,,cdi,382,148,0.8,208,forfait,jours,0,1,1
551,2001-04-18,2001-08-18,cdd,383,47,1.0,97,forfait,jours,1,0,0
552,2014-01-30,2015-09-30,cdi,384,42,1.0,86,forfait,jours,0,0,1
553,2015-10-27,2016-12-27,cdd,384,42,0.8,86,forfait,jours,0,0,1
554,2002-01-13,2003-08-13,cdi,385,254,1.0,357,forfait,jours,1,0,1
555,2003-09-11,2004-07-11,cdd,385,14,1.0,37,astreinte,astreinte,0,0,1
556,2004-08-19,2006-03-19,cdi,385,221,0.8,317,jour,heures,0,1,1
557,2001-03-30,2002-02-28,cdi,386,44,1.0,89,nuit,heures,0,1,0
558,2001-07-16,2002-09-16,cdi,387,153,1.0,215,forfait,jours,0,0,1
559,2002-07-11,2025-11-01,cdd,388,160,1.0,226,jour,heures,0,1,1
560,2000-02-03,2001-07-03,cdi,389,51,0.5,101,nuit,heures,0,1,1
561,2014-05-30,,cdi,390,82,0.8,141,forfait,jours,1,0,1
562,2013-08-08,2014-03-08,cdi,391,241,0.6,341,forfait,jours,0,0,1
563,2001-01-11,2002-06-11,cdi,392,13,1.0,34,nuit,heures,0,0,0
564,2001-10-07,2003-10-07,cdi,393,261,1.0,365,nuit,heures,1,0,1
565,2002-07-12,2002-12-12,cdd,394,220,1.0,315,jour,heures,0,1,1
566,2011-10-13,2012-04-13,cdi,395,21,0.8,51,astreinte,astreinte,0,0,1
567,2012-05-15,,cdi,395,21,1.0,50,jour,heures,1,0,1
568,2002-10-29,2004-03-29,cdi,396,196,1.0,277,jour,heures,1,0,1
569,2007-03-21,,cdi,397,205,1.0,295,nuit,heures,0,1,1
570,2000-09-27,2001-09-27,cdd,398,44,1.0,89,nuit,heures,0,0,0
571,2001-10-05,,cdi,398,44,0.8,90,bloc,heures,0,1,0
572,2000-08-11,2001-01-11,cdd,399,299,1.0,416,nuit,heures,0,0,0
573,2001-04-16,2001-08-16,cdd,400,57,0.6,107,jour,heures,0,0,1
574,2002-11-22,,cdi,401,224,1.0,322,nuit,heures,0,0,1
575,2009-11-12,2011-05-12,cdi,402,70,0.8,124,nuit,heures,0,0,0
576,2011-07-10,2012-08-10,cdi,402,70,0.5,124,nuit,heures,0,0,1
577,2012-09-16,,cdi,402,41,1.0,85,forfait,jours,0,0,1
578,2017-06-30,,cdi,403,49,0.5,99,nuit,heures,0,1,0
579,2002-08-30,2004-01-30,cdi,404,45,0.8,94,bloc,heures,1,0,0
580,2012-11-16,2014-03-16,cdi,405,136,1.0,196,nuit,heures,1,0,0
581,2014-04-07,,cdi,405,72,0.8,127,jour,heures,1,1,0
582,2000-12-12,2001-10-12,cdi,406,154,1.0,216,forfait,jours,0,1,1
583,2001-12-09,,cdi,406,154,0.8,216,forfait,jours,0,0,1
584,2011-06-01,,cdi,407,205,1.0,294,jour,heures,0,1,1
585,2002-11-12,,cdi,408,71,0.5,126,nuit,heures,0,0,1
586,2001-11-24,2003-11-24,cdi,409,44,0.5,91,astreinte,astreinte,0,0,0
587,2001-11-27,2002-05-27,cdi,410,210,0.8,302,jour,heures,1,0,1
588,2000-07-05,2001-07-05,cdd,411,42,0.8,86,forfait,jours,0,1,1
589,2001-08-14,2002-09-14,cdi,411,216,0.5,309,forfait,jours,0,0,1
590,2017-12-21,2018-09-21,cdd,412,210,0.5,303,nuit,heures,0,1,1
591,2018-10-29,2020-04-29,cdi,412,210,0.8,302,jour,heures,0,1,1
592,2020-05-02,2025-10-01,cdd,412,210,0.9,302,jour,heures,0,1,1
593,2001-08-22,2002-04-22,cdi,413,101,1.0,161,jour,heures,1,0,1
594,2002-06-05,2004-06-05,cdi,413,101,0.5,161,jour,heures,1,0,1
595,2002-06-05,2003-01-05,cdd,414,214,1.0,307,forfait,jours,0,1,1
596,2003-01-01,2003-04-01,cdd,415,240,0.8,340,forfait,jours,0,1,1
597,2000-06-17,2000-07-17,cdd,416,43,1.0,87,nuit,heures,0,0,1
598,2009-06-16,,cdi,417,3,1.0,6,astreinte,astreinte,1,0,1
599,2003-08-19,2005-08-19,cdi,418,247,0.8,349,jour,heures,1,0,1
600,2005-09-12,2007-01-12,cdi,418,247,1.0,349,jour,heures,1,0,1
601,2000-11-26,,cdi,419,260,1.0,364,nuit,heures,0,0,0
602,2001-04-01,2002-01-01,cdi,420,216,1.0,309,forfait,jours,0,0,1
603,2002-02-11,2003-05-11,cdd,420,102,0.8,162,forfait,jours,1,1,1
604,2003-06-07,2004-07-07,cdd,420,101,0.5,161,jour,heures,0,0,1
605,2013-08-14,,cdi,421,299,0.9,416,nuit,heures,0,1,1
606,2008-05-02,2010-02-02,cdi,422,157,0.5,220,jour,heures,0,1,1
607,2002-07-29,2003-10-29,cdi,423,39,0.5,83,astreinte,astreinte,0,0,1
608,2003-11-12,2005-01-12,cdi,423,209,1.0,300,jour,heures,0,1,0
609,2005-02-23,2006-09-23,cdi,423,209,1.0,301,astreinte,astreinte,1,0,1
610,2001-06-05,2002-03-05,cdi,424,258,1.0,362,jour,heures,1,0,1
611,2002-03-19,2003-03-19,cdi,425,264,0.8,372,jour,heures,0,1,1
612,2003-04-06,2004-05-06,cdd,425,216,1.0,309,forfait,jours,0,1,1
613,2004-06-13,2005-10-13,cdi,425,220,1.0,315,jour,heures,0,0,1
614,2000-04-19,,cdi,426,221,1.0,318,nuit,heures,0,1,1
615,2001-04-17,2002-08-17,cdi,427,45,0.5,95,astreinte,astreinte,0,0,0
616,2000-08-07,2001-08-07,cdi,428,282,0.8,396,nuit,heures,0,0,1
617,2001-09-19,,cdi,428,201,1.0,286,forfait,jours,0,0,0
618,2001-04-23,2003-02-23,cdi,429,220,1.0,316,nuit,heures,0,0,1
619,2007-06-20,2008-02-20,cdd,430,286,0.8,402,jour,heures,1,1,1
620,2001-09-12,2002-08-12,cdi,431,263,1.0,368,jour,heures,1,0,0
621,2001-02-02,,cdi,432,297,1.0,414,forfait,jours,0,0,1
622,2001-10-14,2026-03-01,cdd,433,100,1.0,160,jour,heures,0,1,1
623,2008-07-03,2010-01-03,cdi,434,267,1.0,375,jour,heures,0,1,1
624,2010-02-25,2011-12-25,cdi,434,267,0.8,375,jour,heures,0,1,1
625,2016-10-29,2018-06-29,cdi,435,56,1.0,106,jour,heures,0,1,1
626,2000-04-18,,cdi,436,263,0.8,368,jour,heures,0,0,0
627,2002-05-25,2003-12-25,cdi,437,220,0.8,315,jour,heures,1,0,1
628,2004-02-07,2025-12-01,cdd,437,220,1.0,316,nuit,heures,0,1,1
629,2003-03-24,2004-02-24,cdi,438,189,1.0,262,astreinte,astreinte,0,0,1
630,2001-08-07,2002-10-07,cdi,439,101,1.0,161,jour,heures,0,0,1
631,2001-09-26,2002-09-26,cdi,440,205,1.0,294,jour,heures,1,1,1
632,2002-02-07,2002-09-07,cdd,441,286,0.5,402,jour,heures,0,0,1
633,2001-09-19,2002-11-19,cdi,442,285,0.8,400,jour,heures,1,0,1
634,2002-07-08,2004-06-08,cdi,443,282,1.0,395,jour,heures,1,1,1
635,2004-06-19,,cdi,443,282,1.0,395,jour,heures,0,1,1
636,2000-10-17,,cdi,444,98,0.8,158,jour,heures,0,1,1
637,2001-01-28,2002-11-28,cdi,445,17,1.0,42,jour,heures,0,1,1
638,2015-08-07,,cdi,446,285,1.0,400,jour,heures,0,0,1
639,2001-05-15,2002-08-15,cdi,447,260,1.0,364,nuit,heures,0,1,1
640,2002-09-25,2004-03-25,cdd,447,47,1.0,97,forfait,jours,0,1,1
641,2001-04-08,,cdi,448,260,0.8,364,nuit,heures,0,0,1
642,2019-09-21,2021-02-21,cdi,449,262,0.5,366,nuit,heures,0,1,0
643,2021-04-18,2021-10-18,cdi,449,262,1.0,366,nuit,heures,0,0,0
644,2021-12-07,2025-11-01,cdd,449,194,0.8,273,jour,heures,1,1,1
645,2000-12-12,,cdi,450,221,1.0,317,jour,heures,0,1,0
646,2002-04-06,,cdi,451,299,0.8,416,nuit,heures,0,1,1
647,2009-03-29,2011-03-29,cdi,452,108,1.0,168,jour,heures,1,1,1
648,2021-01-17,2022-12-17,cdi,453,7,1.0,16,jour,heures,0,1,1
649,2022-12-30,2024-11-30,cdi,453,7,1.0,18,astreinte,astreinte,0,0,0
650,2000-08-07,2026-01-01,cdd,454,61,1.0,111,jour,heures,0,1,1
651,2000-08-14,2002-01-14,cdi,455,16,1.0,41,astreinte,astreinte,1,0,1
652,2002-02-26,2002-08-26,cdi,455,16,1.0,41,astreinte,astreinte,0,0,1
653,2002-12-29,2003-11-29,cdi,456,47,0.8,97,forfait,jours,1,1,1
654,2002-08-27,2003-12-27,cdd,457,238,1.0,336,jour,heures,1,1,1
655,2004-01-22,2005-02-22,cdi,457,261,0.6,365,nuit,heures,1,1,1
656,2001-01-16,2002-03-16,cdi,458,256,0.9,359,jour,heures,1,0,1
657,2002-04-03,,cdi,458,256,0.6,359,jour,heures,0,0,1
658,2002-09-18,2003-10-18,cdi,459,27,1.0,60,astreinte,astreinte,0,0,1
659,2001-04-29,2002-06-29,cdd,460,75,1.0,132,jour,heures,0,1,1
660,2002-10-12,2004-08-12,cdi,461,3,1.0,5,nuit,heures,1,1,0
661,2004-10-11,2006-07-11,cdi,461,3,0.8,5,nuit,heures,0,1,1
662,2012-03-08,2013-08-08,cdi,462,49,0.8,99,nuit,heures,1,0,0
663,2013-08-11,,cdi,462,261,1.0,365,nuit,heures,0,1,1
664,2002-06-06,2003-03-06,cdi,463,210,1.0,303,nuit,heures,0,0,1
665,2003-03-25,,cdi,463,210,0.8,302,jour,heures,1,0,1
666,2001-12-13,2003-07-13,cdi,464,107,1.0,167,jour,heures,0,1,1
667,2002-01-22,2003-07-22,cdi,465,56,1.0,106,jour,heures,1,1,1
668,2001-11-07,,cdi,466,282,1.0,396,nuit,heures,0,1,1
669,2001-09-05,2003-05-05,cdi,467,210,0.8,303,nuit,heures,0,0,1
