id,id_contrat,code,debut,fin
662,273,CA,2025-06-20,2025-06-20
663,273,CA,2025-06-24,2025-06-24
664,273,CA,2025-07-10,2025-07-11
665,273,CA,2025-07-15,2025-07-15
666,275,CA,2025-01-22,2025-01-28
667,275,CA,2025-04-14,2025-04-18
668,275,CA,2025-05-16,2025-05-21
669,275,CA,2025-08-28,2025-08-29
670,285,CA,2024-09-20,2024-09-25
671,285,CA,2025-01-20,2025-01-24
672,285,CA,2025-06-30,2025-07-04
673,285,CA,2025-08-04,2025-08-06
674,287,CA,2024-09-03,2024-09-04
675,287,CA,2024-09-13,2024-09-13
676,287,CA,2024-09-27,2024-10-01
677,287,CA,2024-11-14,2024-11-18
678,287,CA,2024-12-23,2024-12-23
679,287,CA,2025-01-07,2025-01-08
680,287,CA,2025-04-08,2025-04-10
681,287,CA,2025-05-26,2025-05-28
682,287,CA,2025-08-13,2025-08-13
683,287,CA,2025-08-29,2025-08-29
684,290,CA,2024-12-30,2024-12-31
685,290,CA,2025-02-25,2025-02-27
686,290,CA,2025-04-03,2025-04-07
687,290,CA,2025-04-09,2025-04-09
688,290,CA,2025-04-23,2025-04-23
689,290,CA,2025-04-28,2025-05-05
690,290,CA,2025-08-18,2025-08-29
691,291,CA,2024-09-12,2024-09-13
692,291,CA,2024-11-06,2024-11-07
693,291,CA,2024-11-27,2024-11-29
694,291,CA,2025-01-21,2025-01-23
695,291,CA,2025-01-30,2025-01-31
696,291,CA,2025-05-09,2025-05-09
697,291,CA,2025-08-05,2025-08-06
698,291,CA,2025-08-25,2025-08-25
699,295,CA,2024-10-11,2024-10-15
700,295,CA,2025-03-05,2025-03-07
701,295,CA,2025-03-24,2025-03-25
702,295,CA,2025-04-11,2025-04-14
703,295,CA,2025-05-02,2025-05-06
704,295,CA,2025-05-21,2025-05-23
705,295,CA,2025-07-04,2025-07-08
706,295,CA,2025-08-08,2025-08-08
707,295,CA,2025-08-26,2025-08-27
708,297,CA,2024-12-30,2024-12-31
709,297,CA,2025-02-03,2025-02-04
710,297,CA,2025-02-27,2025-03-04
711,297,CA,2025-03-28,2025-04-02
712,297,CA,2025-04-07,2025-04-09
713,297,CA,2025-04-15,2025-04-18
714,298,CA,2024-10-25,2024-10-29
715,298,CA,2024-11-08,2024-11-08
716,298,CA,2024-11-12,2024-11-12
717,298,CA,2024-12-17,2024-12-17
718,298,CA,2025-01-28,2025-01-28
719,298,CA,2025-04-01,2025-04-02
720,298,CA,2025-07-03,2025-07-04
721,298,CA,2025-07-09,2025-07-10
722,298,CA,2025-08-05,2025-08-07
723,298,CA,2025-08-11,2025-08-12
724,299,CA,2024-09-02,2024-09-06
725,299,CA,2024-11-04,2024-11-06
726,299,CA,2025-01-17,2025-01-20
727,299,CA,2025-02-13,2025-02-17
728,299,CA,2025-07-29,2025-07-29
729,299,CA,2025-08-08,2025-08-08
730,299,CA,2025-08-13,2025-08-14
731,299,CA,2025-08-25,2025-08-29
732,307,CA,2024-09-06,2024-09-10
733,307,CA,2024-11-18,2024-11-18
734,307,CA,2024-12-13,2024-12-13
735,307,CA,2025-02-21,2025-02-21
736,307,CA,2025-03-12,2025-03-13
737,307,CA,2025-03-31,2025-04-03
738,307,CA,2025-05-06,2025-05-06
739,307,CA,2025-05-14,2025-05-16
740,307,CA,2025-06-25,2025-07-01
741,315,CA,2024-09-19,2024-09-19
742,315,CA,2024-10-02,2024-10-04
743,315,CA,2024-11-18,2024-11-20
744,315,CA,2025-01-03,2025-01-03
745,315,CA,2025-02-05,2025-02-10
746,315,CA,2025-03-04,2025-03-05
747,315,CA,2025-03-10,2025-03-12
748,315,CA,2025-05-09,2025-05-09
749,315,CA,2025-06-23,2025-06-23
750,315,CA,2025-07-17,2025-07-18
751,315,CA,2025-07-29,2025-07-29
752,315,CA,2025-08-04,2025-08-06
753,320,CA,2025-01-03,2025-01-06
754,320,CA,2025-02-24,2025-02-25
755,320,CA,2025-03-28,2025-03-31
756,320,CA,2025-04-15,2025-04-18
757,320,CA,2025-07-22,2025-07-23
758,322,CA,2024-09-18,2024-09-19
759,322,CA,2024-10-04,2024-10-10
760,322,CA,2024-12-04,2024-12-05
761,322,CA,2025-02-27,2025-02-28
762,322,CA,2025-03-14,2025-03-18
763,322,CA,2025-04-02,2025-04-03
764,322,CA,2025-05-28,2025-05-28
765,322,CA,2025-07-03,2025-07-04
766,322,CA,2025-07-09,2025-07-10
767,322,CA,2025-07-22,2025-07-23
768,324,CA,2024-09-30,2024-09-30
769,324,CA,2024-11-07,2024-11-08
770,324,CA,2025-01-06,2025-01-06
771,324,CA,2025-02-04,2025-02-04
772,324,CA,2025-02-25,2025-02-26
773,324,CA,2025-03-07,2025-03-07
774,324,CA,2025-04-14,2025-04-16
775,324,CA,2025-07-21,2025-07-25
776,324,CA,2025-08-04,2025-08-04
777,324,CA,2025-08-13,2025-08-14
778,324,CA,2025-08-18,2025-08-19
779,330,CA,2024-09-27,2024-10-02
780,330,CA,2024-10-08,2024-10-14
781,330,CA,2024-10-29,2024-10-31
782,330,CA,2024-11-04,2024-11-04
783,330,CA,2025-01-07,2025-01-07
784,330,CA,2025-01-31,2025-02-06
785,330,CA,2025-08-11,2025-08-14
786,330,CA,2025-08-25,2025-08-26
787,331,CA,2024-11-05,2024-11-07
788,331,CA,2024-11-22,2024-11-27
789,331,CA,2024-12-16,2024-12-18
790,331,CA,2025-02-07,2025-02-12
791,331,CA,2025-04-07,2025-04-08
792,331,CA,2025-06-10,2025-06-12
793,331,CA,2025-07-11,2025-07-11
794,331,CA,2025-07-22,2025-07-22
795,331,CA,2025-08-29,2025-08-29
796,332,CA,2024-10-18,2024-10-18
797,332,CA,2024-10-29,2024-10-30
798,332,CA,2024-11-18,2024-11-19
799,332,CA,2025-02-05,2025-02-07
800,332,CA,2025-02-25,2025-02-27
801,332,CA,2025-04-03,2025-04-09
802,332,CA,2025-05-15,2025-05-16
803,332,CA,2025-05-30,2025-06-02
804,332,CA,2025-08-11,2025-08-12
805,332,CA,2025-08-27,2025-08-28
806,335,CA,2025-03-19,2025-03-20
807,335,CA,2025-04-04,2025-04-09
808,335,CA,2025-05-21,2025-05-21
809,335,CA,2025-06-06,2025-06-06
810,335,CA,2025-06-17,2025-06-23
811,335,CA,2025-07-16,2025-07-16
812,335,CA,2025-07-30,2025-08-04
813,340,CA,2024-10-28,2024-10-31
814,340,CA,2025-02-18,2025-02-20
815,340,CA,2025-03-18,2025-03-20
816,340,CA,2025-05-09,2025-05-13
817,340,CA,2025-05-15,2025-05-16
818,340,CA,2025-05-21,2025-05-21
819,340,CA,2025-05-30,2025-06-03
820,340,CA,2025-07-02,2025-07-02
821,340,CA,2025-07-18,2025-07-24
822,340,CA,2025-07-28,2025-07-28
823,340,CA,2025-08-13,2025-08-13
824,343,CA,2024-11-22,2024-11-22
825,343,CA,2025-02-28,2025-03-04
826,343,CA,2025-03-26,2025-03-31
827,343,CA,2025-04-14,2025-04-16
828,343,CA,2025-05-09,2025-05-15
829,343,CA,2025-07-11,2025-07-11
830,343,CA,2025-07-15,2025-07-17
831,343,CA,2025-08-07,2025-08-13
832,350,CA,2024-09-04,2024-09-06
833,350,CA,2024-11-05,2024-11-08
834,350,CA,2024-12-03,2024-12-04
835,350,CA,2025-01-22,2025-01-22
836,350,CA,2025-02-07,2025-02-07
837,350,CA,2025-03-04,2025-03-06
838,350,CA,2025-05-06,2025-05-07
839,350,CA,2025-06-27,2025-06-30
840,350,CA,2025-08-04,2025-08-05
841,350,CA,2025-08-13,2025-08-13
842,352,CA,2024-11-29,2024-11-29
843,352,CA,2024-12-09,2024-12-11
844,352,CA,2024-12-16,2024-12-18
845,352,CA,2024-12-27,2025-01-03
846,352,CA,2025-01-27,2025-01-27
847,352,CA,2025-03-25,2025-03-26
848,352,CA,2025-05-20,2025-05-22
849,352,CA,2025-05-28,2025-06-03
850,359,CA,2024-09-11,2024-09-17
851,359,CA,2024-12-20,2024-12-26
852,359,CA,2025-07-04,2025-07-08
853,359,CA,2025-07-15,2025-07-18
854,359,CA,2025-08-14,2025-08-14
855,359,CA,2025-08-18,2025-08-20
856,359,CA,2025-08-29,2025-08-29
857,362,CA,2024-10-16,2024-10-18
858,362,CA,2024-10-31,2024-10-31
859,362,CA,2024-11-04,2024-11-04
860,362,CA,2025-01-14,2025-01-15
861,362,CA,2025-03-27,2025-04-02
862,362,CA,2025-04-29,2025-05-06
863,362,CA,2025-07-30,2025-08-04
864,365,CA,2024-09-02,2024-09-04
865,365,CA,2024-09-23,2024-09-23
866,365,CA,2024-10-07,2024-10-16
867,365,CA,2024-10-30,2024-10-30
868,365,CA,2024-12-18,2024-12-18
869,365,CA,2025-01-17,2025-01-17
870,365,CA,2025-01-29,2025-01-29
871,365,CA,2025-03-05,2025-03-05
872,365,CA,2025-03-21,2025-03-21
873,365,CA,2025-07-29,2025-07-30
874,365,CA,2025-08-14,2025-08-14
875,368,RTT,2024-09-23,2024-09-23
876,368,RTT,2024-10-22,2024-10-22
877,368,CA,2024-12-17,2024-12-18
878,368,RTT,2025-03-13,2025-03-13
879,368,CA,2025-03-14,2025-03-17
880,368,CA,2025-04-23,2025-05-02
881,368,CA,2025-05-28,2025-05-28
882,368,RTT,2025-08-18,2025-08-18
883,368,CA,2025-08-25,2025-08-25
884,369,CA,2024-11-15,2024-11-19
885,369,CA,2024-11-25,2024-11-28
886,369,CA,2024-12-03,2024-12-06
887,369,CA,2025-01-31,2025-01-31
888,369,CA,2025-03-19,2025-03-19
889,369,CA,2025-04-01,2025-04-03
890,369,CA,2025-06-30,2025-06-30
891,369,CA,2025-08-04,2025-08-05
892,382,CA,2025-01-07,2025-01-07
893,382,CA,2025-03-06,2025-03-06
894,382,CA,2025-03-11,2025-03-11
895,382,CA,2025-03-17,2025-03-20
896,382,CA,2025-04-22,2025-04-22
897,382,CA,2025-05-05,2025-05-06
898,382,CA,2025-06-05,2025-06-06
899,382,CA,2025-06-10,2025-06-10
900,382,CA,2025-07-01,2025-07-02
901,382,CA,2025-07-09,2025-07-11
902,382,CA,2025-07-30,2025-07-30
903,382,CA,2025-08-04,2025-08-04
904,384,CA,2024-09-10,2024-09-12
905,384,CA,2024-10-01,2024-10-07
906,384,CA,2025-01-06,2025-01-06
907,384,CA,2025-02-18,2025-02-18
908,384,CA,2025-03-04,2025-03-07
909,384,CA,2025-06-17,2025-06-19
910,384,CA,2025-07-07,2025-07-10
911,384,CA,2025-07-18,2025-07-25
912,384,CA,2025-08-11,2025-08-11
913,387,CA,2024-09-13,2024-09-16
914,387,CA,2024-10-14,2024-10-14
915,387,CA,2024-11-08,2024-11-08
916,387,CA,2024-11-15,2024-11-15
917,387,CA,2024-11-26,2024-11-28
918,387,CA,2024-12-03,2024-12-03
919,387,CA,2025-01-06,2025-01-07
920,387,CA,2025-01-28,2025-01-28
921,387,CA,2025-02-03,2025-02-04
922,387,CA,2025-02-10,2025-02-10
923,387,CA,2025-05-06,2025-05-13
924,387,CA,2025-05-15,2025-05-15
925,387,CA,2025-07-03,2025-07-04
926,387,CA,2025-07-29,2025-07-29
927,387,CA,2025-08-28,2025-08-28
928,389,CA,2024-12-13,2024-12-16
929,389,CA,2025-01-10,2025-01-13
930,389,CA,2025-03-13,2025-03-14
931,389,CA,2025-05-07,2025-05-12
932,389,CA,2025-07-03,2025-07-07
933,389,CA,2025-07-24,2025-07-30
934,389,CA,2025-08-06,2025-08-07
935,390,CA,2024-09-18,2024-09-20
936,390,CA,2024-10-16,2024-10-17
937,390,CA,2024-11-14,2024-11-15
938,390,CA,2024-12-10,2024-12-11
939,390,CA,2024-12-17,2024-12-20
940,390,CA,2025-04-01,2025-04-02
941,390,CA,2025-07-08,2025-07-11
942,392,RTT,2024-09-18,2024-09-18
943,392,RTT,2024-10-15,2024-10-15
944,392,RTT,2024-12-06,2024-12-06
945,392,CA,2024-12-24,2024-12-30
946,392,CA,2025-01-24,2025-01-29
947,392,RTT,2025-02-26,2025-02-26
948,392,CA,2025-06-27,2025-07-02
949,392,RTT,2025-08-14,2025-08-14
950,396,CA,2024-10-28,2024-10-30
951,396,CA,2024-12-12,2024-12-16
952,396,CA,2025-02-20,2025-02-20
953,396,CA,2025-04-14,2025-04-16
954,396,CA,2025-05-05,2025-05-05
955,396,CA,2025-05-23,2025-05-26
956,396,CA,2025-06-23,2025-06-24
957,396,CA,2025-06-27,2025-06-27
958,396,CA,2025-07-01,2025-07-02
959,396,CA,2025-07-22,2025-07-24
960,403,CA,2024-11-14,2024-11-15
961,403,CA,2024-11-27,2024-11-28
962,403,CA,2024-12-31,2025-01-07
963,403,CA,2025-03-31,2025-04-03
964,403,CA,2025-05-23,2025-05-27
965,403,CA,2025-06-26,2025-06-27
966,403,CA,2025-08-26,2025-08-28
967,407,CA,2024-09-05,2024-09-09
968,407,CA,2024-09-13,2024-09-16
969,407,CA,2025-03-03,2025-03-04
970,407,CA,2025-03-19,2025-03-20
971,407,CA,2025-04-24,2025-04-24
972,407,CA,2025-04-30,2025-04-30
973,407,CA,2025-05-06,2025-05-14
974,407,CA,2025-08-21,2025-08-27
975,407,CA,2025-08-29,2025-08-29
976,409,CA,2024-09-23,2024-09-25
977,409,CA,2024-10-24,2024-10-30
978,409,RTT,2024-11-07,2024-11-07
979,409,CA,2024-12-10,2024-12-10
980,409,CA,2024-12-19,2024-12-26
981,409,RTT,2025-01-03,2025-01-03
982,409,CA,2025-01-13,2025-01-17
983,409,RTT,2025-02-11,2025-02-11
984,409,RTT,2025-05-13,2025-05-13
985,409,RTT,2025-06-26,2025-06-27
986,409,RTT,2025-07-10,2025-07-11
987,409,CA,2025-08-12,2025-08-14
988,409,RTT,2025-08-13,2025-08-13
989,409,CA,2025-08-18,2025-08-18
990,416,CA,2025-04-16,2025-04-18
991,416,CA,2025-04-22,2025-04-22
992,416,CA,2025-07-04,2025-07-09
993,416,CA,2025-07-16,2025-07-16
994,416,CA,2025-07-18,2025-07-25
995,416,CA,2025-08-25,2025-08-28
996,421,CA,2025-01-28,2025-01-31
997,421,CA,2025-02-12,2025-02-18
998,421,CA,2025-03-17,2025-03-17
999,421,CA,2025-03-26,2025-03-28
1000,421,CA,2025-04-15,2025-04-16
1001,421,CA,2025-05-14,2025-05-14
1002,421,CA,2025-06-11,2025-06-12
1003,421,CA,2025-07-08,2025-07-09
1004,421,CA,2025-07-15,2025-07-15
1005,421,CA,2025-07-24,2025-07-24
1006,421,CA,2025-08-28,2025-08-29
1007,426,CA,2024-11-14,2024-11-14
1008,426,CA,2025-03-20,2025-03-21
1009,426,CA,2025-05-02,2025-05-14
1010,426,CA,2025-05-20,2025-05-22
1011,426,CA,2025-06-05,2025-06-05
1012,426,CA,2025-06-19,2025-06-19
1013,426,CA,2025-07-15,2025-07-16
1014,426,CA,2025-08-04,2025-08-04
1015,426,CA,2025-08-27,2025-08-27
1016,428,CA,2024-10-21,2024-10-21
1017,428,CA,2024-10-23,2024-10-23
1018,428,CA,2024-11-22,2024-11-25
1019,428,CA,2025-04-02,2025-04-04
1020,428,CA,2025-05-05,2025-05-05
1021,428,CA,2025-05-14,2025-05-20
1022,428,CA,2025-06-20,2025-06-20
1023,428,CA,2025-08-01,2025-08-07
1024,428,CA,2025-08-27,2025-08-29
1025,438,CA,2024-11-28,2024-11-28
1026,438,CA,2025-03-19,2025-03-20
1027,438,CA,2025-03-31,2025-04-01
1028,438,CA,2025-04-04,2025-04-09
1029,438,CA,2025-04-18,2025-04-18
1030,438,CA,2025-05-14,2025-05-14
1031,438,CA,2025-05-23,2025-05-30
1032,438,CA,2025-06-25,2025-06-30
1033,438,CA,2025-07-09,2025-07-10
1034,438,CA,2025-07-21,2025-07-22
1035,439,CA,2024-09-04,2024-09-10
1036,439,CA,2024-12-11,2024-12-11
1037,439,CA,2025-01-14,2025-01-14
1038,439,CA,2025-01-17,2025-01-17
1039,439,CA,2025-02-14,2025-02-18
1040,439,RTT,2025-02-18,2025-02-18
1041,439,RTT,2025-02-24,2025-02-24
1042,439,RTT,2025-03-03,2025-03-03
1043,439,CA,2025-03-24,2025-03-27
1044,439,RTT,2025-04-03,2025-04-03
1045,439,RTT,2025-05-20,2025-05-20
1046,439,CA,2025-06-23,2025-06-27
1047,439,RTT,2025-07-04,2025-07-04
1048,439,RTT,2025-07-08,2025-07-08
1049,439,CA,2025-08-06,2025-08-07
1050,439,RTT,2025-08-12,2025-08-12
1051,439,RTT,2025-08-14,2025-08-14
1052,439,RTT,2025-08-18,2025-08-18
1053,458,CA,2024-10-23,2024-10-23
1054,458,CA,2024-11-19,2024-11-19
1055,458,CA,2024-11-28,2024-12-04
1056,458,CA,2024-12-09,2024-12-11
1057,458,CA,2025-01-03,2025-01-07
1058,458,CA,2025-02-17,2025-02-19
1059,458,CA,2025-04-02,2025-04-02
1060,458,CA,2025-04-23,2025-04-25
1061,458,CA,2025-05-06,2025-05-07
1062,458,CA,2025-06-04,2025-06-04
1063,458,CA,2025-06-27,2025-06-27
1064,463,CA,2024-09-24,2024-09-24
1065,463,CA,2024-10-07,2024-10-08
1066,463,CA,2024-11-22,2024-11-22
1067,463,CA,2024-11-29,2024-12-03
1068,463,CA,2025-01-16,2025-01-22
1069,463,CA,2025-02-07,2025-02-10
1070,463,CA,2025-02-21,2025-02-25
1071,463,CA,2025-06-17,2025-06-24
1072,463,CA,2025-06-27,2025-07-01
1073,463,CA,2025-08-14,2025-08-14
1074,463,CA,2025-08-18,2025-08-19
1075,464,CA,2024-10-21,2024-10-22
1076,464,CA,2024-10-29,2024-10-30
1077,464,CA,2025-01-17,2025-01-22
1078,464,CA,2025-03-26,2025-03-28
1079,464,CA,2025-04-24,2025-04-24
1080,464,CA,2025-06-19,2025-06-20
1081,464,CA,2025-08-01,2025-08-13
1082,466,CA,2024-09-03,2024-09-03
1083,466,CA,2025-04-30,2025-05-07
1084,466,CA,2025-05-23,2025-05-26
1085,466,CA,2025-06-13,2025-06-16
1086,466,CA,2025-07-15,2025-07-17
1087,466,CA,2025-07-25,2025-07-25
1088,476,CA,2024-10-01,2024-10-03
1089,476,CA,2024-11-21,2024-11-25
1090,476,CA,2025-01-22,2025-01-28
1091,476,CA,2025-03-31,2025-03-31
1092,476,CA,2025-04-23,2025-04-28
1093,476,CA,2025-07-24,2025-07-24
1094,476,CA,2025-08-11,2025-08-11
1095,478,CA,2024-11-25,2024-11-25
1096,478,CA,2024-12-09,2024-12-11
1097,478,CA,2024-12-17,2024-12-20
1098,478,CA,2024-12-30,2025-01-02
1099,478,CA,2025-01-14,2025-01-15
1100,478,CA,2025-02-07,2025-02-07
1101,478,CA,2025-04-07,2025-04-08
1102,478,CA,2025-04-14,2025-04-14
1103,478,CA,2025-07-31,2025-08-01
1104,478,CA,2025-08-05,2025-08-06
1105,478,CA,2025-08-26,2025-08-29
1106,479,CA,2024-09-23,2024-09-27
1107,479,CA,2024-10-07,2024-10-08
1108,479,CA,2025-01-29,2025-01-31
1109,479,CA,2025-02-07,2025-02-11
1110,479,CA,2025-02-14,2025-02-17
1111,479,CA,2025-06-27,2025-06-30
1112,479,CA,2025-07-08,2025-07-11
1113,479,CA,2025-07-24,2025-07-24
1114,480,RTT,2024-09-11,2024-09-12
1115,480,CA,2024-10-24,2024-10-28
1116,480,RTT,2024-12-09,2024-12-10
1117,480,CA,2024-12-27,2024-12-31
1118,480,RTT,2025-01-02,2025-01-02
1119,480,CA,2025-01-07,2025-01-07
1120,480,RTT,2025-01-07,2025-01-07
1121,480,CA,2025-01-31,2025-02-04
1122,480,CA,2025-02-06,2025-02-07
1123,480,RTT,2025-02-25,2025-02-25
1124,480,RTT,2025-03-13,2025-03-13
1125,480,RTT,2025-03-28,2025-03-28
1126,480,CA,2025-04-01,2025-04-04
1127,480,CA,2025-06-04,2025-06-05
1128,480,CA,2025-08-11,2025-08-14
1129,480,RTT,2025-08-13,2025-08-13
1130,485,CA,2024-09-11,2024-09-11
1131,485,CA,2024-09-17,2024-09-23
1132,485,CA,2024-10-09,2024-10-09
1133,485,CA,2024-11-14,2024-11-20
1134,485,CA,2025-05-09,2025-05-15
1135,485,CA,2025-06-05,2025-06-06
1136,485,CA,2025-06-10,2025-06-12
1137,488,CA,2024-09-26,2024-09-26
1138,488,CA,2024-10-08,2024-10-14
1139,488,CA,2024-10-16,2024-10-17
1140,488,CA,2024-12-31,2025-01-03
1141,488,CA,2025-02-14,2025-02-14
1142,488,CA,2025-02-25,2025-02-25
1143,488,CA,2025-05-26,2025-05-28
1144,488,CA,2025-06-11,2025-06-13
1145,488,CA,2025-07-31,2025-08-05
1146,492,RTT,2024-09-30,2024-09-30
1147,492,RTT,2024-10-28,2024-10-29
1148,492,CA,2024-11-07,2024-11-08
1149,492,CA,2024-11-12,2024-11-12
1150,492,CA,2024-11-22,2024-11-26
1151,492,CA,2024-11-28,2024-12-04
1152,492,CA,2025-01-17,2025-01-20
1153,492,CA,2025-02-13,2025-02-14
1154,492,RTT,2025-05-27,2025-05-27
1155,492,CA,2025-07-23,2025-07-28
1156,492,CA,2025-07-31,2025-08-04
1157,492,RTT,2025-08-13,2025-08-13
1158,492,CA,2025-08-25,2025-08-25
1159,497,RTT,2024-09-10,2024-09-10
1160,497,RTT,2024-09-24,2024-09-24
1161,497,RTT,2024-10-01,2024-10-01
1162,497,CA,2024-10-25,2024-10-31
1163,497,CA,2024-12-11,2024-12-11
1164,497,CA,2024-12-16,2024-12-18
1165,497,RTT,2025-01-31,2025-01-31
1166,497,CA,2025-03-24,2025-03-26
1167,497,CA,2025-03-28,2025-04-03
1168,497,CA,2025-04-09,2025-04-10
1169,497,RTT,2025-04-15,2025-04-15
1170,497,RTT,2025-05-13,2025-05-13
1171,497,RTT,2025-05-22,2025-05-22
1172,497,CA,2025-07-23,2025-07-25
1173,497,CA,2025-08-01,2025-08-05
1174,497,RTT,2025-08-05,2025-08-05
1175,504,CA,2024-09-09,2024-09-10
1176,504,CA,2024-09-20,2024-09-20
1177,504,CA,2024-10-08,2024-10-09
1178,504,CA,2024-12-18,2024-12-24
1179,504,CA,2025-01-13,2025-01-13
1180,504,CA,2025-01-17,2025-01-22
1181,504,CA,2025-05-22,2025-05-22
1182,504,CA,2025-07-04,2025-07-04
1183,504,CA,2025-07-17,2025-07-28
1184,508,CA,2024-09-06,2024-09-10
1185,508,CA,2024-10-22,2024-10-25
1186,508,CA,2024-12-11,2024-12-12
1187,508,CA,2024-12-20,2024-12-27
1188,508,CA,2025-02-03,2025-02-05
1189,508,CA,2025-02-11,2025-02-11
1190,508,CA,2025-04-15,2025-04-15
1191,508,CA,2025-06-11,2025-06-12
1192,508,CA,2025-06-20,2025-06-26
1193,508,CA,2025-06-30,2025-06-30
1194,508,CA,2025-07-29,2025-07-29
1195,508,CA,2025-08-06,2025-08-06
1196,515,CA,2024-12-17,2024-12-20
1197,515,CA,2025-01-31,2025-02-04
1198,515,CA,2025-02-17,2025-02-18
1199,515,CA,2025-03-31,2025-04-02
1200,515,CA,2025-04-22,2025-04-25
1201,515,CA,2025-05-16,2025-05-21
1202,515,CA,2025-05-30,2025-06-04
1203,516,CA,2024-09-10,2024-09-10
1204,516,CA,2024-10-03,2024-10-09
1205,516,CA,2024-11-15,2024-11-19
1206,516,CA,2025-01-20,2025-01-20
1207,516,CA,2025-03-24,2025-03-27
1208,516,CA,2025-05-07,2025-05-14
1209,516,CA,2025-05-28,2025-05-30
1210,516,CA,2025-06-04,2025-06-05
1211,518,CA,2024-10-02,2024-10-04
1212,518,CA,2024-12-10,2024-12-17
1213,518,CA,2025-02-05,2025-02-06
1214,518,CA,2025-03-18,2025-03-19
1215,518,CA,2025-04-10,2025-04-11
1216,518,CA,2025-05-09,2025-05-09
1217,518,CA,2025-05-15,2025-05-15
1218,518,CA,2025-05-27,2025-05-27
1219,518,CA,2025-07-09,2025-07-10
1220,518,CA,2025-07-18,2025-07-21
1221,518,CA,2025-08-29,2025-08-29
1222,521,CA,2024-11-08,2024-11-08
1223,521,CA,2024-11-12,2024-11-15
1224,521,CA,2025-02-05,2025-02-05
1225,521,CA,2025-02-20,2025-02-21
1226,521,CA,2025-02-25,2025-02-26
1227,521,CA,2025-03-05,2025-03-05
1228,521,CA,2025-04-28,2025-05-07
1229,521,CA,2025-07-11,2025-07-11
1230,521,CA,2025-07-15,2025-07-15
1231,521,CA,2025-08-28,2025-08-29
1232,522,CA,2024-11-20,2024-11-26
1233,522,CA,2025-02-19,2025-02-21
1234,522,CA,2025-02-27,2025-02-28
1235,522,CA,2025-04-23,2025-04-24
1236,522,CA,2025-06-27,2025-07-01
1237,522,CA,2025-07-07,2025-07-08
1238,522,CA,2025-08-06,2025-08-11
1239,526,CA,2024-10-22,2024-10-25
1240,526,CA,2024-11-22,2024-11-28
1241,526,CA,2025-01-27,2025-01-28
1242,526,CA,2025-05-23,2025-05-30
1243,526,CA,2025-08-05,2025-08-06
1244,526,CA,2025-08-14,2025-08-14
1245,529,CA,2024-09-24,2024-09-25
1246,529,CA,2024-10-16,2024-10-16
1247,529,CA,2024-10-21,2024-10-24
1248,529,CA,2025-01-10,2025-01-10
1249,529,CA,2025-05-07,2025-05-13
1250,529,CA,2025-05-22,2025-05-27
1251,529,CA,2025-07-29,2025-07-31
1252,529,CA,2025-08-28,2025-08-29
1253,533,CA,2024-09-20,2024-09-23
1254,533,RTT,2024-10-04,2024-10-07
1255,533,CA,2024-10-10,2024-10-15
1256,533,RTT,2024-12-02,2024-12-02
1257,533,CA,2024-12-23,2024-12-26
1258,533,CA,2025-02-25,2025-02-26
1259,533,RTT,2025-03-13,2025-03-13
1260,533,RTT,2025-03-19,2025-03-19
1261,533,RTT,2025-04-15,2025-04-15
1262,533,CA,2025-06-02,2025-06-05
1263,533,RTT,2025-06-20,2025-06-20
1264,533,CA,2025-06-27,2025-07-10
1265,533,CA,2025-08-06,2025-08-08
1266,533,RTT,2025-08-14,2025-08-14
1267,545,CA,2024-12-11,2024-12-11
1268,545,CA,2024-12-30,2025-01-02
1269,545,CA,2025-01-27,2025-01-31
1270,545,CA,2025-02-25,2025-03-03
1271,545,CA,2025-03-17,2025-03-17
1272,545,CA,2025-04-11,2025-04-11
1273,545,CA,2025-05-14,2025-05-19
1274,545,CA,2025-06-04,2025-06-04
1275,545,CA,2025-07-07,2025-07-09
1276,545,CA,2025-07-23,2025-07-23
1277,548,CA,2024-09-24,2024-09-25
1278,548,CA,2024-10-08,2024-10-10
1279,548,CA,2024-10-16,2024-10-16
1280,548,CA,2024-11-13,2024-11-18
1281,548,CA,2025-01-23,2025-01-29
1282,548,CA,2025-06-26,2025-06-27
1283,548,CA,2025-08-26,2025-08-27
1284,550,CA,2024-12-23,2024-12-24
1285,550,CA,2025-01-10,2025-01-10
1286,550,RTT,2025-03-14,2025-03-17
1287,550,CA,2025-03-27,2025-03-28
1288,550,RTT,2025-04-01,2025-04-01
1289,550,CA,2025-04-17,2025-04-18
1290,550,CA,2025-04-22,2025-04-22
1291,550,CA,2025-04-24,2025-04-28
1292,550,RTT,2025-04-28,2025-04-28
1293,550,CA,2025-05-09,2025-05-13
1294,550,RTT,2025-05-15,2025-05-15
1295,550,CA,2025-07-10,2025-07-11
1296,550,CA,2025-07-15,2025-07-17
1297,550,CA,2025-08-04,2025-08-06
1298,550,RTT,2025-08-14,2025-08-14
1299,559,CA,2024-09-05,2024-09-13
1300,559,CA,2024-10-04,2024-10-10
1301,559,CA,2024-11-21,2024-11-25
1302,559,CA,2024-12-05,2024-12-09
1303,559,CA,2025-01-31,2025-01-31
1304,559,CA,2025-02-24,2025-02-26
1305,559,CA,2025-05-16,2025-05-19
1306,559,CA,2025-06-17,2025-06-17
1307,559,CA,2025-07-24,2025-07-24
1308,561,RTT,2024-09-05,2024-09-06
1309,561,CA,2024-10-31,2024-10-31
